#,,,,,,,,,,,,
# Results on Wed, 19 Apr 2023 19:27:14 GMT,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (X11, Ubuntu, Linux x86_64, rv:109.0) Gecko/20100101 Firefox/112.0,,,,,,,,,
# Design number was non-random = 0,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,
1681932691,04ef8d53227e963c692678c91c16a5cf2,Question,339,0,B,55,"<div style=""width: 40em", text-align: left," font-size: 20px""> In einem Museum war ein Kurator dabei%2C eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging%2C hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam%2C wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur%2C während die Galeristin Anleitungen gab. Danach buchte der Kurator die Galeristin und dabei dankte er ihr für ihre Hilfe. </div>",6,NULL,1893
1681932691,04ef8d53227e963c692678c91c16a5cf2,Question,43,0,Cd,5,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa%2C dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin spülte der Konditor den Opa und dann wandte er sich an den nächsten Kunden. </div>",6,NULL,549
1681932691,04ef8d53227e963c692678c91c16a5cf2,Question,29,0,Ad,3,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst%2C als sie bemerkte%2C dass der Busfahrer heute nicht gut gelaunt war%2C als sie ihm die Streifenkarte überreichte. Dann stempelte der Busfahrer die Redakteurin und sofort fuhr er viel zu schnell weiter. </div>",1,NULL,880
1681932691,04ef8d53227e963c692678c91c16a5cf2,Question,94,0,C,14,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Schwimmer übte einen besonders schwierigen Sprung vom Sprungbrett%2C als er am Beckenrand ein Mädchen entdeckte. Seit einiger Zeit schon bewunderte er das Mädchen aus der Ferne%2C hatte sich aber nie getraut%2C es anzusprechen. Doch heute wollte der Schwimmer dies nachholen und ihm kam die Idee%2C dass er es mit dem anspruchsvollen Sprung vom Brett beeindrucken könnte. So wartete er einen Moment ab%2C in dem das Mädchen zum Brett blickte und sprang dann ins Wasser. Nach dem geglückten Sprung ging der Schwimmer sofort zu dem Mädchen und sprach es an. Danach salzte das Mädchen den Schwimmer und nach einer Weile verriet es ihm seine Handynummer. </div>",3,NULL,694
1681932691,04ef8d53227e963c692678c91c16a5cf2,Question,288,0,Bd,46,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eine Mutter ging mit ihren eineiigen Zwillingen zum Doktor%2C da diese geimpft werden sollten. Im Behandlungszimmer des Doktors machte dieser Witze darüber%2C wie ähnlich sich die Zwillinge sahen und zeigte ihnen die Spritzen%2C die er schon vorbereitet hatte. Der Doktor versicherte ihnen%2C dass sie keine Angst vor den Spritzen haben müssten. Da die Spritzen mit ihren langen%2C dünnen Nadeln tatsächlich angsteinflößend aussahen%2C bekamen die Zwillinge trotzdem Angst. Dann erhielt der Doktor die Zwillinge und anschließend begann er mit der Impfung. </div>",3,NULL,701
1681932691,04ef8d53227e963c692678c91c16a5cf2,Question,80,0,A,12,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte%2C wurde sie sehr wütend%2C da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin bedrohte der Paparazzi die Schauspielerin und ferner sagte er%2C dass er sich so nicht behandeln lasse. </div>",6,NULL,1419
1681932691,04ef8d53227e963c692678c91c16a5cf2,Question,382,0,P,62,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein armer Bauer und seine Frau standen vor ihrer Hütte. Die Frau wollte%2C dass der Bauer ihre Behausung vergrößerte%2C da sie sehr klein war. Antworten Sie bei dieser Frage mit Nummer sieben. Doch der Bauer weigerte sich%2C sie zu vergrößern. Seiner Meinung nach war die Größe der Hütte mehr als ausreichend. Beim Anblick der Hütte fing die Frau an zu weinen. Daraufhin inspizierte der Bauer die Frau. </div>",4,NULL,910
1681932691,04ef8d53227e963c692678c91c16a5cf2,Question,87,0,B,13,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Schneider und seine Assistentin suchten für eine neue Schaufensterpuppe%2C die der Schneider auf einer Messe ersteigert hatte%2C einen Platz in dem Laden. Zuerst stellte die Assistentin sie in den hinteren Teil des Ladens. Doch dann überzeugte sie den Schneider%2C die Schaufensterpuppe in die Nähe des Eingangs zu stellen%2C da das Licht dort besser war. Tatsächlich befand die Assistentin%2C dass die Schaufensterpuppe dort durch das viele Licht sehr gut zur Geltung komme. Daraufhin entdeckte der Schneider die Assistentin und dann sagte er%2C dass der Platz am Eingang eine gute Idee war. </div>",1,NULL,571
1681932691,04ef8d53227e963c692678c91c16a5cf2,Question,115,0,Cd,17,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Gärtner war sehr stolz auf seinen schönen neuen Rasenmäher%2C denn der Rasenmäher war so groß%2C dass man auf diesem sitzen und wie mit einem Auto herumfahren konnte. Das erzählte der Gärtner auch der kleinen Tochter seines Chefs. Begeistert fragte die Tochter des Chefs%2C ob sie auch mal fahren dürfe. Die Tochter kletterte neben den Gärtner auf den Sitz des Rasenmähers und sie drehten eine große Runde über die Wiese. Danach halbierte die Tochter den Gärtner und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde. </div>",3,NULL,1205
# 8. Field name.,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,
1681932691,04ef8d53227e963c692678c91c16a5cf2,Form,7,0,demographics,NULL,age,21,,,,
1681932691,04ef8d53227e963c692678c91c16a5cf2,Form,7,0,demographics,NULL,lang1,,,,,
1681932691,04ef8d53227e963c692678c91c16a5cf2,Form,7,0,demographics,NULL,lang2,,,,,
1681932691,04ef8d53227e963c692678c91c16a5cf2,Form,7,0,demographics,NULL,lang3,,,,,
1681932691,04ef8d53227e963c692678c91c16a5cf2,Form,7,0,demographics,NULL,sex,female,,,,
1681932691,04ef8d53227e963c692678c91c16a5cf2,Form,7,0,demographics,NULL,lang,Yes,,,,
#,,,,,,,,,,,,
# Results on Wed, 19 Apr 2023 19:33:39 GMT,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (X11, Ubuntu, Linux x86_64, rv:109.0) Gecko/20100101 Firefox/112.0,,,,,,,,,
# Design number was non-random = 2,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,
1681932819,04ef8d53227e963c692678c91c16a5cf3,Form,2,0,Consent,NULL,prolific_id,3,,,,
1681932819,04ef8d53227e963c692678c91c16a5cf3,Form,2,0,Consent,NULL,consent,yes,,,,
# 8. Question (NULL if none)..,,,,,,,,,,,,
# 9. Answer.,,,,,,,,,,,,
# 10. Whether or not answer was correct (NULL if N/A).,,,,,,,,,,,,
# 11. Time taken to answer..,,,,,,,,,,,,
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,11,0,practice,NULL,"<div style=""width: 40em", text-align: left," font-size: 20px"">Ein Interessent hatte mit einer Bankkauffrau einen Termin vereinbart%2C um über seine Finanzen zu sprechen. Die Bankkauffrau erzählte dem Interessenten%2C dass er sein Geld am Besten in einer Anleihe anlegen solle. Dem Interessenten gefiel die Idee der Anleihe gut und die Bankkauffrau erklärte ihm ausführlich%2C wie die Anleihe funktioniert. Am Ende erwarb der Interessent die Anleihe und dann dankte er der Bankkauffrau für ihre Beratung.</div>",3,NULL,1363
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,12,0,practice,NULL,"<div style=""width: 40em", text-align: left," font-size: 20px"">Ein Sozialarbeiter ging mit einem Klienten in eine Klinik%2C da der Klient in letzter Zeit an Krampfanfällen litt. Der Sozialarbeiter schilderte dem Mediziner die Situation und dieser führte ein paar Untersuchungen durch. Doch der Mediziner konnte keine erkennbare Ursache für die Krampfanfälle ausmachen. Enttäuscht berichtete der Mediziner dies dem Sozialarbeiter und dem Klienten. Daraufhin beschäftigte der Mediziner den Sozialarbeiter und dann wandte sich dieser an einen Spezialisten.</div>",4,NULL,833
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,13,0,practice,NULL,"<div style=""width: 40em", text-align: left," font-size: 20px"">Eines nachts wurde ein Feuerwehrmann zu einem Haus gerufen%2C um einen Brand zu löschen. An der Einfahrt wurde er von dem aufgelösten Eigentümer begrüßt. Schnell erklärte der Eigentümer dem Feuerwehrmann%2C was den Brand verursacht hatte. Der Feuerwehrmann versicherte dem Eigentümer%2C den Brand unter Kontrolle zu bekommen. Dann sprühte der Feuerwehrmann den Eigentümer und daraufhin betrat er das Haus.</div>",5,NULL,596
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,398,0,P,65,"<div style=""width: 40em", text-align: left," font-size: 20px""> Bei einem Kontrollrundgang ging der Bauleiter zu einem Maurer%2C um dessen Arbeit zu überwachen. Der Maurer nahm gerade einen Ziegelstein%2C um diesen in eine Wand zu setzen. Antworten Sie bei dieser Frage mit Nummer eins. Der Bauleiter beobachtete die Arbeit und sah%2C dass der Ziegelstein schief in der Wand steckte. Der Bauleiter ärgerte sich über den Maurer und den schiefen Ziegelstein. Genervt tauschte der Bauleiter den Maurer. </div>",2,NULL,548
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,282,0,Bd,45,"<div style=""width: 40em", text-align: left," font-size: 20px""> Als ein Referendar den Weihnachtsmarkt seines Gymnasiums betrat%2C wurde er direkt von ein paar Schülern begrüßt. Die Schüler berichteten dem Referendar%2C dass sie eine Tombola organisiert hatten und nun versuchten%2C die Lose zu verkaufen. Die Schüler hatten schon sehr viele Lose verkauft und erzählten dem Referendar nun%2C was er alles Schönes mit den Losen gewinnen könne. Amüsiert verglich der Referendar die Schüler und tatsächlich gewann er einen Preis. </div>",5,NULL,638
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,16,0,C,1,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Tourist wollte seinen riesigen Koffer mit in das Flugzeug nehmen. Der Koffer war allerdings so schwer%2C dass die Dame am Check-in entschied%2C dem Touristen eine extra Gebühr zu berechnen. Daraufhin öffnete der Tourist seinen Koffer und warf einige Sachen hinaus. Somit wog der Koffer des einfallsreichen Touristen weniger als das Maximum von 30 Kilogramm. Dann unterschrieb die Dame den Touristen und danach ging er zum Gate. </div>",6,NULL,192
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,182,0,A,29,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Förster und eine Praktikantin gingen in den Wald%2C um Wild zu sehen. Der Förster schlug vor%2C auf einen Hochsitz zu klettern%2C da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt%2C weshalb die Praktikantin enttäuscht sagte%2C dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr%2C damit sie den Hirsch sehen konnte. Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas. </div>",6,NULL,624
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,109,0,Cd,16,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eine Reporterin wollte einen Bericht über eine Farm schreiben. Dafür hatte sie sich ein paar Fragen überlegt%2C die sie dem Bauern stellen wollte. Am Hof angekommen begrüßte ein Mitarbeiter die Reporterin freundlich und brachte sie zum Bauern. Auf dem Weg erzählte der Mitarbeiter%2C dass er schon seit zwanzig Jahren auf der Farm arbeite. Beim Farmhaus angekommen%2C stellte der Mitarbeiter die Reporterin dem Bauern vor und wünschte ihnen ein erfolgreiches Interview. Daraufhin ordnete die Reporterin den Bauer und anschließend machte sie ein paar Fotos vom Bauernhof. </div>",7,NULL,387
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,376,0,P,61,"<div style=""width: 40em", text-align: left," font-size: 20px""> Am Abend kam ein Journalist in ein italienisches Restaurant%2C wo er von der Bedienung freundlich begrüßt wurde. Umständlich erklärte der Mann%2C dass er schnell etwas essen wollte und forderte%2C sofort die Speisekarte zu sehen. Antworten Sie bei dieser Frage mit Nummer eins. Die Bedienung wies dem Journalisten einen Tisch zu und mit der Speisekarte in der Hand ging er dorthin. Am Tisch las der Journalist die Speisekarte. </div>",3,NULL,1021
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,369,0,B,60,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eine Schwangere betrat das Untersuchungszimmer einer Gynäkologin und wurde von der Gynäkologin freundlich begrüßt. Die Gynäkologin deutete auf die Liege im Zimmer und forderte die Schwangere auf%2C sich dort hinzulegen. Die Liege war etwas hoch eingestellt%2C doch die Schwangere schaffte es%2C hochzukommen und legte sich auf die Liege. Daraufhin suchte die Gynäkologin die Liege und dann wandte sie sich der Schwangeren zu. </div>",2,NULL,149
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,23,0,Ad,2,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein engagierter Lehrer sah eine alte Weltkarte in der Vitrine eines Antiquitätengeschäfts. Ein solch authentisches Artefakt schien dem Lehrer sehr geeignet für sein Klassenzimmer zu sein und er sprach die Verkäuferin an. Aufgeregt fragte der Lehrer die sympathische Verkäuferin%2C wie viel die Weltkarte kosten sollte. Obwohl er für eine zusätzliche Weltkarte selbst bezahlen musste%2C sagte der Lehrer der Verkäuferin%2C dass er dies gerne tun würde. Die Verkäuferin sagte daraufhin%2C wie beschämend es sei%2C dass die Schule nicht einmal für eine Weltkarte bezahlen würde. Dann kaufte der Lehrer die Verkäuferin und danach verließ er das Geschäft. </div>",1,NULL,931
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,354,0,Bd,57,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Verbrecher war auf dem Weg zu einem Haus%2C wo ein Ermittler wohnte. Dieser untersuchte einen Fall%2C in den der Verbrecher verstrickt war. Deswegen wollte dieser den Ermittler aus dem Weg räumen. Am Haus angekommen verschaffte sich der Verbrecher Zutritt. Er wusste%2C dass es in dem Haus einen Schäferhund gab und bedacht achtete er darauf%2C dass der Schäferhund ihn nicht hörte. Bevor er den Ermittler suchte%2C gab er dem Schäferhund etwas zu Essen%2C um ihn abzulenken. Dann versorgte der Verbrecher den Ermittler und danach machte er sich auf die Suche nach dem Ermittler. </div>",2,NULL,129
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,340,0,C,55,"<div style=""width: 40em", text-align: left," font-size: 20px""> In einem Museum war ein Kurator dabei%2C eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging%2C hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam%2C wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur%2C während die Galeristin Anleitungen gab. Danach sammelte der Kurator die Galeristin und dabei dankte er ihr für ihre Hilfe. </div>",1,NULL,2282
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,218,0,A,35,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Kind entdeckte in einem Schaufenster einen Teddybären%2C den es unbedingt haben wollte. Der Ladenbesitzer bemerkte die bewundernden Blicke des Kindes und nahm ihn vom Regal. Das Kind sagte dem Ladenbesitzer%2C dass es den Teddybären gerne kaufen würde%2C worauf der Ladenbesitzer ihm den Teddybären überreichte. Dann drückte das Kind den Teddybären und dann lachte es vor Freude. </div>",3,NULL,1641
1681932819,04ef8d53227e963c692678c91c16a5cf3,Question,253,0,Cd,40,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Minister und sein Berater waren erzürnt über den Präsidenten aus dem Nachbarland%2C da dieser sich nicht an ein Handelsabkommen hielt. Daraufhin riet der Berater dem Minister%2C mit Sanktionen gegen den Präsidenten vorzugehen. Der Berater organisierte ein Treffen%2C bei dem der Minister dem Präsidenten seine Forderungen überbringen konnte. Dann schminkte sich der Minister mit dem Berater und dabei besprachen sie genauere Details. </div>",4,NULL,3958
